  person  gender  situation  response   
   1485       0          3         1       
   1486       0          1         0       
   1486       0          2         0       
   1486       0          3         1       
   1487       0          1         0       
   1487       0          2         0       
   1487       0          3         1       
   1488       0          1         0       
   1488       0          2         0       
   1488       0          3         1       
   1489       0          1         0       
   1489       0          2         0       
   1489       0          3         1       
   1490       0          1         0       
   1490       0          2         0       
   1490       0          3         1       
   1491       0          1         0       
   1491       0          2         0       
   1491       0          3         1       
   1492       0          1         0       
   1492       0          2         0       
   1492       0          3         1       
   1493       0          1         0       
   1493       0          2         0       
   1493       0          3         1       
   1494       0          1         0       
   1494       0          2         0       
   1494       0          3         1       
   1495       0          1         0       
   1495       0          2         0       
   1495       0          3         0       
   1496       0          1         0       
   1496       0          2         0       
   1496       0          3         0       
   1497       0          1         0       
   1497       0          2         0       
   1497       0          3         0       
   1498       0          1         0       
   1498       0          2         0       
   1498       0          3         0       
   1499       0          1         0       
   1499       0          2         0       
   1499       0          3         0       
   1500       0          1         0       
   1500       0          2         0       
   1500       0          3         0       
   1501       0          1         0       
   1501       0          2         0       
   1501       0          3         0       
   1502       0          1         0       
   1502       0          2         0       
   1502       0          3         0       
   1503       0          1         0       
   1503       0          2         0       
   1503       0          3         0       
   1504       0          1         0       
   1504       0          2         0       
   1504       0          3         0       
   1505       0          1         0       
   1505       0          2         0       
   1505       0          3         0       
   1506       0          1         0       
   1506       0          2         0       
   1506       0          3         0       
   1507       0          1         0       
   1507       0          2         0       
   1507       0          3         0       
   1508       0          1         0       
   1508       0          2         0       
   1508       0          3         0       
   1509       0          1         0       
   1509       0          2         0       
   1509       0          3         0       
   1510       0          1         0       
   1510       0          2         0       
   1510       0          3         0       
   1511       0          1         0       
   1511       0          2         0       
   1511       0          3         0       
   1512       0          1         0       
   1512       0          2         0       
   1512       0          3         0       
   1513       0          1         0       
   1513       0          2         0       
   1513       0          3         0       
   1514       0          1         0       
   1514       0          2         0       
   1514       0          3         0       
   1515       0          1         0       
   1515       0          2         0       
   1515       0          3         0       
   1516       0          1         0       
   1516       0          2         0       
   1516       0          3         0       
   1517       0          1         0       
   1517       0          2         0       
   1517       0          3         0       
   1518       0          1         0       
   1518       0          2         0       
   1518       0          3         0       
   1519       0          1         0       
   1519       0          2         0       
   1519       0          3         0       
   1520       0          1         0       
   1520       0          2         0       
   1520       0          3         0       
   1521       0          1         0       
   1521       0          2         0       
   1521       0          3         0       
   1522       0          1         0       
   1522       0          2         0       
   1522       0          3         0       
   1523       0          1         0       
   1523       0          2         0       
   1523       0          3         0       
   1524       0          1         0       
   1524       0          2         0       
   1524       0          3         0       
   1525       0          1         0       
   1525       0          2         0       
   1525       0          3         0       
   1526       0          1         0       
   1526       0          2         0       
   1526       0          3         0       
   1527       0          1         0       
   1527       0          2         0       
   1527       0          3         0       
   1528       0          1         0       
   1528       0          2         0       
   1528       0          3         0       
   1529       0          1         0       
   1529       0          2         0       
   1529       0          3         0       
   1530       0          1         0       
   1530       0          2         0       
   1530       0          3         0       
   1531       0          1         0       
   1531       0          2         0       
   1531       0          3         0       
   1532       0          1         0       
   1532       0          2         0       
   1532       0          3         0       
   1533       0          1         0       
   1533       0          2         0       
   1533       0          3         0       
   1534       0          1         0       
   1534       0          2         0       
   1534       0          3         0       
   1535       0          1         0       
   1535       0          2         0       
   1535       0          3         0       
   1536       0          1         0       
   1536       0          2         0       
   1536       0          3         0       
   1537       0          1         0       
   1537       0          2         0       
   1537       0          3         0       
   1538       0          1         0       
   1538       0          2         0       
   1538       0          3         0       
   1539       0          1         0       
   1539       0          2         0       
   1539       0          3         0       
   1540       0          1         0       
   1540       0          2         0       
   1540       0          3         0       
   1541       0          1         0       
   1541       0          2         0       
   1541       0          3         0       
   1542       0          1         0       
   1542       0          2         0       
   1542       0          3         0       
   1543       0          1         0       
   1543       0          2         0       
   1543       0          3         0       
   1544       0          1         0       
   1544       0          2         0       
   1544       0          3         0       
   1545       0          1         0       
   1545       0          2         0       
   1545       0          3         0       
   1546       0          1         0       
   1546       0          2         0       
   1546       0          3         0       
   1547       0          1         0       
   1547       0          2         0       
   1547       0          3         0       
   1548       0          1         0       
   1548       0          2         0       
   1548       0          3         0       
   1549       0          1         0       
   1549       0          2         0       
   1549       0          3         0       
   1550       0          1         0       
   1550       0          2         0       
   1550       0          3         0       
   1551       0          1         0       
   1551       0          2         0       
   1551       0          3         0       
   1552       0          1         0       
   1552       0          2         0       
   1552       0          3         0       
   1553       0          1         0       
   1553       0          2         0       
   1553       0          3         0       
   1554       0          1         0       
   1554       0          2         0       
   1554       0          3         0       
   1555       0          1         0       
   1555       0          2         0       
   1555       0          3         0       
   1556       0          1         0       
   1556       0          2         0       
   1556       0          3         0       
   1557       0          1         0       
   1557       0          2         0       
   1557       0          3         0       
   1558       0          1         0       
   1558       0          2         0       
   1558       0          3         0       
   1559       0          1         0       
   1559       0          2         0       
   1559       0          3         0       
   1560       0          1         0       
   1560       0          2         0       
   1560       0          3         0       
   1561       0          1         0       
   1561       0          2         0       
   1561       0          3         0       
   1562       0          1         0       
   1562       0          2         0       
   1562       0          3         0       
   1563       0          1         0       
   1563       0          2         0       
   1563       0          3         0       
   1564       0          1         0       
   1564       0          2         0       
   1564       0          3         0       
   1565       0          1         0       
   1565       0          2         0       
   1565       0          3         0       
   1566       0          1         0       
   1566       0          2         0       
   1566       0          3         0       
   1567       0          1         0       
   1567       0          2         0       
   1567       0          3         0       
   1568       0          1         0       
   1568       0          2         0       
   1568       0          3         0       
   1569       0          1         0       
   1569       0          2         0       
   1569       0          3         0       
   1570       0          1         0       
   1570       0          2         0       
   1570       0          3         0       
   1571       0          1         0       
   1571       0          2         0       
   1571       0          3         0       
   1572       0          1         0       
   1572       0          2         0       
   1572       0          3         0       
   1573       0          1         0       
   1573       0          2         0       
   1573       0          3         0       
   1574       0          1         0       
   1574       0          2         0       
   1574       0          3         0       
   1575       0          1         0       
   1575       0          2         0       
   1575       0          3         0       
   1576       0          1         0       
   1576       0          2         0       
   1576       0          3         0       
   1577       0          1         0       
   1577       0          2         0       
   1577       0          3         0       
   1578       0          1         0       
   1578       0          2         0       
   1578       0          3         0       
   1579       0          1         0       
   1579       0          2         0       
   1579       0          3         0       
   1580       0          1         0       
   1580       0          2         0       
   1580       0          3         0       
   1581       0          1         0       
   1581       0          2         0       
   1581       0          3         0       
   1582       0          1         0       
   1582       0          2         0       
   1582       0          3         0       
   1583       0          1         0       
   1583       0          2         0       
   1583       0          3         0       
   1584       0          1         0       
   1584       0          2         0       
   1584       0          3         0       
   1585       0          1         0       
   1585       0          2         0       
   1585       0          3         0       
   1586       0          1         0       
   1586       0          2         0       
   1586       0          3         0       
   1587       0          1         0       
   1587       0          2         0       
   1587       0          3         0       
   1588       0          1         0       
   1588       0          2         0       
   1588       0          3         0       
   1589       0          1         0       
   1589       0          2         0       
   1589       0          3         0       
   1590       0          1         0       
   1590       0          2         0       
   1590       0          3         0       
   1591       0          1         0       
   1591       0          2         0       
   1591       0          3         0       
   1592       0          1         0       
   1592       0          2         0       
   1592       0          3         0       
   1593       0          1         0       
   1593       0          2         0       
   1593       0          3         0       
   1594       0          1         0       
   1594       0          2         0       
   1594       0          3         0       
   1595       0          1         0       
   1595       0          2         0       
   1595       0          3         0       
   1596       0          1         0       
   1596       0          2         0       
   1596       0          3         0       
   1597       0          1         0       
   1597       0          2         0       
   1597       0          3         0       
   1598       0          1         0       
   1598       0          2         0       
   1598       0          3         0       
   1599       0          1         0       
   1599       0          2         0       
   1599       0          3         0       
   1600       0          1         0       
   1600       0          2         0       
   1600       0          3         0       
   1601       0          1         0       
   1601       0          2         0       
   1601       0          3         0       
   1602       0          1         0       
   1602       0          2         0       
   1602       0          3         0       
   1603       0          1         0       
   1603       0          2         0       
   1603       0          3         0       
   1604       0          1         0       
   1604       0          2         0       
   1604       0          3         0       
   1605       0          1         0       
   1605       0          2         0       
   1605       0          3         0       
   1606       0          1         0       
   1606       0          2         0       
   1606       0          3         0       
   1607       0          1         0       
   1607       0          2         0       
   1607       0          3         0       
   1608       0          1         0       
   1608       0          2         0       
   1608       0          3         0       
   1609       0          1         0       
   1609       0          2         0       
   1609       0          3         0       
   1610       0          1         0       
   1610       0          2         0       
   1610       0          3         0       
   1611       0          1         0       
   1611       0          2         0       
   1611       0          3         0       
   1612       0          1         0       
   1612       0          2         0       
   1612       0          3         0       
   1613       0          1         0       
   1613       0          2         0       
   1613       0          3         0       
   1614       0          1         0       
   1614       0          2         0       
   1614       0          3         0       
   1615       0          1         0       
   1615       0          2         0       
   1615       0          3         0       
   1616       0          1         0       
   1616       0          2         0       
   1616       0          3         0       
   1617       0          1         0       
   1617       0          2         0       
   1617       0          3         0       
   1618       0          1         0       
   1618       0          2         0       
   1618       0          3         0       
   1619       0          1         0       
   1619       0          2         0       
   1619       0          3         0       
   1620       0          1         0       
   1620       0          2         0       
   1620       0          3         0       
   1621       0          1         0       
   1621       0          2         0       
   1621       0          3         0       
   1622       0          1         0       
   1622       0          2         0       
   1622       0          3         0       
   1623       0          1         0       
   1623       0          2         0       
   1623       0          3         0       
   1624       0          1         0       
   1624       0          2         0       
   1624       0          3         0       
   1625       0          1         0       
   1625       0          2         0       
   1625       0          3         0       
   1626       0          1         0       
   1626       0          2         0       
   1626       0          3         0       
   1627       0          1         0       
   1627       0          2         0       
   1627       0          3         0       
   1628       0          1         0       
   1628       0          2         0       
   1628       0          3         0       
   1629       0          1         0       
   1629       0          2         0       
   1629       0          3         0       
   1630       0          1         0       
   1630       0          2         0       
   1630       0          3         0       
   1631       0          1         0       
   1631       0          2         0       
   1631       0          3         0       
   1632       0          1         0       
   1632       0          2         0       
   1632       0          3         0       
   1633       0          1         0       
   1633       0          2         0       
   1633       0          3         0       
   1634       0          1         0       
   1634       0          2         0       
   1634       0          3         0       
   1635       0          1         0       
   1635       0          2         0       
   1635       0          3         0       
   1636       0          1         0       
   1636       0          2         0       
   1636       0          3         0       
   1637       0          1         0       
   1637       0          2         0       
   1637       0          3         0       
   1638       0          1         0       
   1638       0          2         0       
   1638       0          3         0       
   1639       0          1         0       
   1639       0          2         0       
   1639       0          3         0       
   1640       0          1         0       
   1640       0          2         0       
   1640       0          3         0       
   1641       0          1         0       
   1641       0          2         0       
   1641       0          3         0       
   1642       0          1         0       
   1642       0          2         0       
   1642       0          3         0       
   1643       0          1         0       
   1643       0          2         0       
   1643       0          3         0       
   1644       0          1         0       
   1644       0          2         0       
   1644       0          3         0       
   1645       0          1         0       
   1645       0          2         0       
   1645       0          3         0       
   1646       0          1         0       
   1646       0          2         0       
   1646       0          3         0       
   1647       0          1         0       
   1647       0          2         0       
   1647       0          3         0       
   1648       0          1         0       
   1648       0          2         0       
   1648       0          3         0       
   1649       0          1         0       
   1649       0          2         0       
   1649       0          3         0       
   1650       0          1         0       
   1650       0          2         0       
   1650       0          3         0       
   1651       0          1         0       
   1651       0          2         0       
   1651       0          3         0       
   1652       0          1         0       
   1652       0          2         0       
   1652       0          3         0       
   1653       0          1         0       
   1653       0          2         0       
   1653       0          3         0       
   1654       0          1         0       
   1654       0          2         0       
   1654       0          3         0       
   1655       0          1         0       
   1655       0          2         0       
   1655       0          3         0       
   1656       0          1         0       
   1656       0          2         0       
   1656       0          3         0       
   1657       0          1         0       
   1657       0          2         0       
   1657       0          3         0       
   1658       0          1         0       
   1658       0          2         0       
   1658       0          3         0       
   1659       0          1         0       
   1659       0          2         0       
   1659       0          3         0       
   1660       0          1         0       
   1660       0          2         0       
   1660       0          3         0       
   1661       0          1         0       
   1661       0          2         0       
   1661       0          3         0       
   1662       0          1         0       
   1662       0          2         0       
   1662       0          3         0       
   1663       0          1         0       
   1663       0          2         0       
   1663       0          3         0       
   1664       0          1         0       
   1664       0          2         0       
   1664       0          3         0       
   1665       0          1         0       
   1665       0          2         0       
   1665       0          3         0       
   1666       0          1         0       
   1666       0          2         0       
   1666       0          3         0       
   1667       0          1         0       
   1667       0          2         0       
   1667       0          3         0       
   1668       0          1         0       
   1668       0          2         0       
   1668       0          3         0       
   1669       0          1         0       
   1669       0          2         0       
   1669       0          3         0       
   1670       0          1         0       
   1670       0          2         0       
   1670       0          3         0       
   1671       0          1         0       
   1671       0          2         0       
   1671       0          3         0       
   1672       0          1         0       
   1672       0          2         0       
   1672       0          3         0       
   1673       0          1         0       
   1673       0          2         0       
   1673       0          3         0       
   1674       0          1         0       
   1674       0          2         0       
   1674       0          3         0       
   1675       0          1         0       
   1675       0          2         0       
   1675       0          3         0       
   1676       0          1         0       
   1676       0          2         0       
   1676       0          3         0       
   1677       0          1         0       
   1677       0          2         0       
   1677       0          3         0       
   1678       0          1         0       
   1678       0          2         0       
   1678       0          3         0       
   1679       0          1         0       
   1679       0          2         0       
   1679       0          3         0       
   1680       0          1         0       
   1680       0          2         0       
   1680       0          3         0       
   1681       0          1         0       
   1681       0          2         0       
   1681       0          3         0       
   1682       0          1         0       
   1682       0          2         0       
   1682       0          3         0       
   1683       0          1         0       
   1683       0          2         0       
   1683       0          3         0       
   1684       0          1         0       
   1684       0          2         0       
   1684       0          3         0       
   1685       0          1         0       
   1685       0          2         0       
   1685       0          3         0       
   1686       0          1         0       
   1686       0          2         0       
   1686       0          3         0       
   1687       0          1         0       
   1687       0          2         0       
   1687       0          3         0       
   1688       0          1         0       
   1688       0          2         0       
   1688       0          3         0       
   1689       0          1         0       
   1689       0          2         0       
   1689       0          3         0       
   1690       0          1         0       
   1690       0          2         0       
   1690       0          3         0       
   1691       0          1         0       
   1691       0          2         0       
   1691       0          3         0       
   1692       0          1         0       
   1692       0          2         0       
   1692       0          3         0       
   1693       0          1         0       
   1693       0          2         0       
   1693       0          3         0       
   1694       0          1         0       
   1694       0          2         0       
   1694       0          3         0       
   1695       0          1         0       
   1695       0          2         0       
   1695       0          3         0       
   1696       0          1         0       
   1696       0          2         0       
   1696       0          3         0       
   1697       0          1         0       
   1697       0          2         0       
   1697       0          3         0       
   1698       0          1         0       
   1698       0          2         0       
   1698       0          3         0       
   1699       0          1         0       
   1699       0          2         0       
   1699       0          3         0       
   1700       0          1         0       
   1700       0          2         0       
   1700       0          3         0       
   1701       0          1         0       
   1701       0          2         0       
   1701       0          3         0       
   1702       0          1         0       
   1702       0          2         0       
   1702       0          3         0       
   1703       0          1         0       
   1703       0          2         0       
   1703       0          3         0       
   1704       0          1         0       
   1704       0          2         0       
   1704       0          3         0       
   1705       0          1         0       
   1705       0          2         0       
   1705       0          3         0       
   1706       0          1         0       
   1706       0          2         0       
   1706       0          3         0       
   1707       0          1         0       
   1707       0          2         0       
   1707       0          3         0       
   1708       0          1         0       
   1708       0          2         0       
   1708       0          3         0       
   1709       0          1         0       
   1709       0          2         0       
   1709       0          3         0       
   1710       0          1         0       
   1710       0          2         0       
   1710       0          3         0       
   1711       0          1         0       
   1711       0          2         0       
   1711       0          3         0       
   1712       0          1         0       
   1712       0          2         0       
   1712       0          3         0       
   1713       0          1         0       
   1713       0          2         0       
   1713       0          3         0       
   1714       0          1         0       
   1714       0          2         0       
   1714       0          3         0       
   1715       0          1         0       
   1715       0          2         0       
   1715       0          3         0       
   1716       0          1         0       
   1716       0          2         0       
   1716       0          3         0       
   1717       0          1         0       
   1717       0          2         0       
   1717       0          3         0       
   1718       0          1         0       
   1718       0          2         0       
   1718       0          3         0       
   1719       0          1         0       
   1719       0          2         0       
   1719       0          3         0       
   1720       0          1         0       
   1720       0          2         0       
   1720       0          3         0       
   1721       0          1         0       
   1721       0          2         0       
   1721       0          3         0       
   1722       0          1         0       
   1722       0          2         0       
   1722       0          3         0       
   1723       0          1         0       
   1723       0          2         0       
   1723       0          3         0       
   1724       0          1         0       
   1724       0          2         0       
   1724       0          3         0       
   1725       0          1         0       
   1725       0          2         0       
   1725       0          3         0       
   1726       0          1         0       
   1726       0          2         0       
   1726       0          3         0       
   1727       0          1         0       
   1727       0          2         0       
   1727       0          3         0       
   1728       0          1         0       
   1728       0          2         0       
   1728       0          3         0       
   1729       0          1         0       
   1729       0          2         0       
   1729       0          3         0       
   1730       0          1         0       
   1730       0          2         0       
   1730       0          3         0       
   1731       0          1         0       
   1731       0          2         0       
   1731       0          3         0       
   1732       0          1         0       
   1732       0          2         0       
   1732       0          3         0       
   1733       0          1         0       
   1733       0          2         0       
   1733       0          3         0       
   1734       0          1         0       
   1734       0          2         0       
   1734       0          3         0       
   1735       0          1         0       
   1735       0          2         0       
   1735       0          3         0       
   1736       0          1         0       
   1736       0          2         0       
   1736       0          3         0       
   1737       0          1         0       
   1737       0          2         0       
   1737       0          3         0       
   1738       0          1         0       
   1738       0          2         0       
   1738       0          3         0       
   1739       0          1         0       
   1739       0          2         0       
   1739       0          3         0       
   1740       0          1         0       
   1740       0          2         0       
   1740       0          3         0       
   1741       0          1         0       
   1741       0          2         0       
   1741       0          3         0       
   1742       0          1         0       
   1742       0          2         0       
   1742       0          3         0       
   1743       0          1         0       
   1743       0          2         0       
   1743       0          3         0       
   1744       0          1         0       
   1744       0          2         0       
   1744       0          3         0       
   1745       0          1         0       
   1745       0          2         0       
   1745       0          3         0       
   1746       0          1         0       
   1746       0          2         0       
   1746       0          3         0       
   1747       0          1         0       
   1747       0          2         0       
   1747       0          3         0       
   1748       0          1         0       
   1748       0          2         0       
   1748       0          3         0       
   1749       0          1         0       
   1749       0          2         0       
   1749       0          3         0       
   1750       0          1         0       
   1750       0          2         0       
   1750       0          3         0       
   1751       0          1         0       
   1751       0          2         0       
   1751       0          3         0       
   1752       0          1         0       
   1752       0          2         0       
   1752       0          3         0       
   1753       0          1         0       
   1753       0          2         0       
   1753       0          3         0       
   1754       0          1         0       
   1754       0          2         0       
   1754       0          3         0       
   1755       0          1         0       
   1755       0          2         0       
   1755       0          3         0       
   1756       0          1         0       
   1756       0          2         0       
   1756       0          3         0       
   1757       0          1         0       
   1757       0          2         0       
   1757       0          3         0       
   1758       0          1         0       
   1758       0          2         0       
   1758       0          3         0       
   1759       0          1         0       
   1759       0          2         0       
   1759       0          3         0       
   1760       0          1         0       
   1760       0          2         0       
   1760       0          3         0       
   1761       0          1         0       
   1761       0          2         0       
   1761       0          3         0       
   1762       0          1         0       
   1762       0          2         0       
   1762       0          3         0       
   1763       0          1         0       
   1763       0          2         0       
   1763       0          3         0       
   1764       0          1         0       
   1764       0          2         0       
   1764       0          3         0       
   1765       0          1         0       
   1765       0          2         0       
   1765       0          3         0       
   1766       0          1         0       
   1766       0          2         0       
   1766       0          3         0       
   1767       0          1         0       
   1767       0          2         0       
   1767       0          3         0       
   1768       0          1         0       
   1768       0          2         0       
   1768       0          3         0       
   1769       0          1         0       
   1769       0          2         0       
   1769       0          3         0       
   1770       0          1         0       
   1770       0          2         0       
   1770       0          3         0       
   1771       0          1         0       
   1771       0          2         0       
   1771       0          3         0       
   1772       0          1         0       
   1772       0          2         0       
   1772       0          3         0       
   1773       0          1         0       
   1773       0          2         0       
   1773       0          3         0       
   1774       0          1         0       
   1774       0          2         0       
   1774       0          3         0       
   1775       0          1         0       
   1775       0          2         0       
   1775       0          3         0       
   1776       0          1         0       
   1776       0          2         0       
   1776       0          3         0       
   1777       0          1         0       
   1777       0          2         0       
   1777       0          3         0       
   1778       0          1         0       
   1778       0          2         0       
   1778       0          3         0       
   1779       0          1         0       
   1779       0          2         0       
   1779       0          3         0       
   1780       0          1         0       
   1780       0          2         0       
   1780       0          3         0       
   1781       0          1         0       
   1781       0          2         0       
   1781       0          3         0       
   1782       0          1         0       
   1782       0          2         0       
   1782       0          3         0       
   1783       0          1         0       
   1783       0          2         0       
   1783       0          3         0       
   1784       0          1         0       
   1784       0          2         0       
   1784       0          3         0       
   1785       0          1         0       
   1785       0          2         0       
   1785       0          3         0       
   1786       0          1         0       
   1786       0          2         0       
   1786       0          3         0       
   1787       0          1         0       
   1787       0          2         0       
   1787       0          3         0       
   1788       0          1         0       
   1788       0          2         0       
   1788       0          3         0       
   1789       0          1         0       
   1789       0          2         0       
   1789       0          3         0       
   1790       0          1         0       
   1790       0          2         0       
   1790       0          3         0       
   1791       0          1         0       
   1791       0          2         0       
   1791       0          3         0       
   1792       0          1         0       
   1792       0          2         0       
   1792       0          3         0       
   1793       0          1         0       
   1793       0          2         0       
   1793       0          3         0       
   1794       0          1         0       
   1794       0          2         0       
   1794       0          3         0       
   1795       0          1         0       
   1795       0          2         0       
   1795       0          3         0       
   1796       0          1         0       
   1796       0          2         0       
   1796       0          3         0       
   1797       0          1         0       
   1797       0          2         0       
   1797       0          3         0       
   1798       0          1         0       
   1798       0          2         0       
   1798       0          3         0       
   1799       0          1         0       
   1799       0          2         0       
   1799       0          3         0       
   1800       0          1         0       
   1800       0          2         0       
   1800       0          3         0       
   1801       0          1         0       
   1801       0          2         0       
   1801       0          3         0       
   1802       0          1         0       
   1802       0          2         0       
   1802       0          3         0       
   1803       0          1         0       
   1803       0          2         0       
   1803       0          3         0       
   1804       0          1         0       
   1804       0          2         0       
   1804       0          3         0       
   1805       0          1         0       
   1805       0          2         0       
   1805       0          3         0       
   1806       0          1         0       
   1806       0          2         0       
   1806       0          3         0       
   1807       0          1         0       
   1807       0          2         0       
   1807       0          3         0       
   1808       0          1         0       
   1808       0          2         0       
   1808       0          3         0       
   1809       0          1         0       
   1809       0          2         0       
   1809       0          3         0       
   1810       0          1         0       
   1810       0          2         0       
   1810       0          3         0       
   1811       0          1         0       
   1811       0          2         0       
   1811       0          3         0       
   1812       0          1         0       
   1812       0          2         0       
   1812       0          3         0       
   1813       0          1         0       
   1813       0          2         0       
   1813       0          3         0       
   1814       0          1         0       
   1814       0          2         0       
   1814       0          3         0       
   1815       0          1         0       
   1815       0          2         0       
   1815       0          3         0       
   1816       0          1         0       
   1816       0          2         0       
   1816       0          3         0       
   1817       0          1         0       
   1817       0          2         0       
   1817       0          3         0       
   1818       0          1         0       
   1818       0          2         0       
   1818       0          3         0       
